CID,f1_mass_PC1,f2_lipophilicity_PC1,f3_lipophilicity_extended_PC1,f3_lipophilicity_extended_PC2,f3_lipophilicity_extended_PC3,f3_lipophilicity_extended_PC4,f4_volume_PC1,f5_volume_PC1,f6_volume_PC1,f7_surface_shape_Mor_PC1,f7_surface_shape_Mor_PC2,f7_surface_shape_Mor_PC3,f7_surface_shape_Mor_PC4,f7_surface_shape_Mor_PC5,f7_surface_shape_Mor_PC6,f7_surface_shape_Mor_PC7,f8_surface_shape_RDF_PC1,f8_surface_shape_RDF_PC2,f8_surface_shape_RDF_PC3,f8_surface_shape_RDF_PC4,f8_surface_shape_RDF_PC5,f8_surface_shape_RDF_PC6,f8_surface_shape_RDF_PC7,f8_surface_shape_RDF_PC8,f9_whim_PC1,f9_whim_PC2,f9_whim_PC3,f9_whim_PC4,f10_geometry_topology_PC1,f10_geometry_topology_PC2,f10_geometry_topology_PC3,f10_geometry_topology_PC4,f10_geometry_topology_PC5,f10_geometry_topology_PC6,f10_geometry_topology_PC7,f10_geometry_topology_PC8,f11_spatial_autocorrelation_PC1,f11_spatial_autocorrelation_PC2,f11_spatial_autocorrelation_PC3,f11_spatial_autocorrelation_PC4,f11_spatial_autocorrelation_PC5,f11_spatial_autocorrelation_PC6,f11_spatial_autocorrelation_PC7,f11_spatial_autocorrelation_PC8,f12_polarity_PC1,f13_p_vsa_logp_PC1,f13_p_vsa_logp_PC2,f13_p_vsa_logp_PC3,f13_p_vsa_logp_PC4,f13_p_vsa_logp_PC5,f14_spdiam_PC1,f14_spdiam_PC2,f14_spdiam_PC3,f14_spdiam_PC4
8294,0.7235210558196012,0.565793272,0.8341459232875647,-0.207565474,0.10453698668638409,-0.001712164,0.8885381840879528,0.9994276082385105,0.6927490233743214,-3.417222557,-1.519871109,-2.419007453,-4.574451643,3.2336732738618474,0.063601901,-4.878340846,4.041983513,-1.774451816,-1.396041292,1.2351873582739994,-1.269579124,0.317512204,1.0687208021837653,-0.906097754,1.6274123071062707,0.001903945,0.34642669026074036,0.22287708673885492,7.320539679449825,-0.933719475,2.5516013814403062,-3.39595167,0.8929687889357241,-1.664014214,-3.201525022,1.922893283,-0.770985877,1.0996722645812256,-0.674638019,1.618759451724018,1.860961481009777,-0.981997798,-1.531954312,1.0181975610031362,-0.659884368,0.9333651230487827,0.5137245973209131,0.9922144369283006,0.4169773145891606,0.098785901,1.160188913943369,0.7536118760038452,-0.180769449,0.5611210305406504
8363,1.6119817960963092,1.0348746264044628,1.2557924473765323,-0.864511008,-0.027470347,-0.017410589,0.7379309714927703,0.6634792628210902,0.8582138615963751,19.353624609496286,16.00844144767292,6.133347579243908,-1.07069903,-0.204454673,2.2678089700753854,0.009153449,1.7692575937422788,1.9795421241497761,-4.947499404,4.103883643855042,-3.813179401,2.141569324383728,0.6173585494430877,-2.975723151,1.8307619241662314,1.0550739468141854,0.20151238294778342,0.4180972234042553,2.0175606354979623,-0.467028782,14.129481765796676,2.9237466963019005,0.2033258948648553,5.1350519965025025,2.546744054622526,2.3551760942886593,0.12608999240206245,-2.404208794,-3.159910662,-0.79023691,-1.732261739,-0.526698182,1.1134680204155383,-2.733802212,1.493002002622227,-2.664715585,0.9356225076974102,-0.192119361,1.874162975266556,1.7339243737770678,1.316962421876639,1.6872847443850398,0.9097292507064672,-0.176941285
8365,-0.114591721,-0.302237177,-1.353771482,-0.578898913,0.034034261408802585,0.13586673192357268,-0.705736356,-0.694056345,-0.648415728,15.630271740065611,3.2708538041641875,0.07986942,1.5158478804698479,1.4579464110660354,1.486489018140568,-1.625513609,-6.992255555,-0.603230225,-0.807696599,0.7000032446218754,-1.212052465,2.521132627113182,0.047030465412105316,-0.594173068,-0.867326658,0.2495809350221651,-1.123968233,0.014867741241048565,-10.2254405,-3.956145946,7.542593944194473,2.141045668,3.715680334031668,-1.905250202,-1.086050874,-0.44143696,0.44113770495258525,-4.206591646,-1.91670851,1.5055357197281347,-0.119601167,1.3762036676669709,-2.012293933,-1.482108329,-0.093335323,-1.917294813,1.8823518716721448,-0.809225579,0.9009678866162895,0.5709210524982063,0.3975921169209089,-0.062856345,-0.764858608,-0.066044171
8369,-1.229201047,-3.324822671,-4.914824962,0.25094476418672657,-1.715654634,0.031830875265466255,-1.879755005,-1.635398823,-1.753241081,14.27266392072074,-4.518436026,-3.684008246,4.795578404036879,-2.246855216,2.838125894,0.6593014331565834,-11.97713459,0.5695486526132025,-0.422288379,-0.233930011,0.4252598975977116,0.46693762275210904,1.163643873760747,-0.287339235,-2.41885288,-0.835106216,-1.247200242,0.051067279590340346,-24.60901405,-5.156710288,1.4127849301150301,10.300163315272707,-3.856397124,3.7280659237962777,-1.949341519,6.681202605,-7.015095256,-5.456632006,4.4573125120209784,-2.735702467,0.630875783,-2.401852992,0.3035671331154332,-0.132195051,-0.637222407,-0.904630346,2.5232790953416933,-2.718799236,1.4767221974200984,-0.666445166,-0.549582919,-0.878872074,-1.306179948,-0.443705838
8432,0.2208759219185333,0.13925115728055146,-0.107171153,-0.233821097,0.15141706426482757,0.019691040819627872,-0.015877203,-0.060686966,-0.010817282,7.282094863878386,4.239258134930504,4.400734161699464,-1.288523468,2.345807268,0.5136937486207589,-1.061246932,-3.417481982,-2.474700458,1.1582911042216233,-0.630112947,0.794127322,1.2596619550718546,-0.156005335,-0.843866315,0.9757787232588798,-0.789168875,-0.334161026,-0.148461431,-1.104785676,-4.647852684,3.2565821458949338,-0.773227538,4.429163273,-2.921176824,-1.168672004,-0.806840577,1.0744585847774248,-3.667996532,-0.822198425,-0.00058816,1.8226997851065452,0.018192949253202636,-0.779072781,-0.537358266,0.6771713777887141,-1.494974123,-0.112286915,0.17453407078586106,-0.107939189,0.5042242091776906,0.2580782852089334,0.3571978122444612,-0.231066678,-0.068351293
8438,-0.561047416,-1.863542274,-2.969068398,0.3896760247543432,-0.221187642,-0.152236484,-1.477166847,-1.421903527,-1.208052158,18.871281937660452,0.4657148824026441,-0.288139857,3.6693555794951536,-4.850960566,0.9022656331364939,2.785365158392705,-10.6576671,0.2781650744629611,-0.69111057,0.2258845541964626,-0.474692132,0.9925411702122907,0.8914698735470772,2.1809783857091047,-2.182585733,-0.41001167,-1.213912758,0.057747931,-19.72502068,-4.722355504,6.778545778683587,5.387927939,2.560938337732793,-2.367832177,-4.513624455,4.5294401408255744,-4.396666471,-3.442540742,-2.303517168,-0.892244791,-2.792639868,1.6588625139722128,0.1486603751366065,1.3142990842782711,2.127536933,-3.183878313,2.288414426835357,1.8532586035114575,0.41011982497933097,-0.932827419,0.6654982770156026,-2.083872063,0.4542725736492203,-0.249239603
8467,-0.114591721,-1.515180386,-2.485681221,0.35945180620279016,-0.061381067,-0.114976208,-0.705736356,-0.694056345,-0.648415728,15.022741647371461,4.219979169365517,0.2714635506701571,3.5050976707192225,-1.94016517,0.4992930424897702,-0.235460059,-8.397097612,-0.311853053,-0.044717724,-0.142156303,-0.044441308,0.5277400919523046,0.20885057562382536,0.9788933782657241,-0.663630194,-0.238246047,-1.675890971,-0.121883237,-10.28303066,-6.068125873,8.505847280624328,4.945005027560915,6.099207936960759,-2.720806368,0.9896428471159006,-4.074367706,-0.306484233,-3.674590196,-2.011119139,-0.989465049,0.6628021197491872,0.7901503762620952,-0.051540845,1.2623267744939717,-0.093335323,-2.170711233,2.9990070314147004,-0.609835884,0.9770391306170384,0.675118918,0.24073780206128748,-0.105535814,-0.736185166,-0.24413459
8469,0.6097513492531724,-1.272591744,-2.195609228,0.2720602944871957,0.007464564,-0.072492958,-0.170163301,-0.148293657,0.040430477,11.410486917213413,3.8398999263790556,1.8784330764225088,-2.031245523,-0.013617307,-1.935940295,4.386713014660137,-1.264008528,0.27183366485172406,-3.907366456,2.684216486587431,-2.618991084,2.1771728053488624,1.7934338669606753,-3.117416861,0.043297266,0.9029588869323517,-0.942472905,0.10556385308203214,-1.995168092,-2.02019668,7.056453264137543,2.8563814605018045,-0.457947905,2.4022297138523534,0.6484339283281323,1.0836011815458513,1.8670418351489606,-3.118856849,-2.381025268,-1.524979898,0.6020983881493961,0.15304792409963056,-0.18183194,-0.423224225,1.4476780790203652,-1.621693271,0.37438012831568557,-0.045179297,0.3695309463624694,0.4133616062944722,1.3332316693648842,-0.810587267,1.1854119988452392,-0.219405528
8499,-0.114591721,-0.889738579,-1.969838947,-0.126383286,0.01121645,0.055120904,-0.705736356,-0.694056345,-0.648415728,16.75192558412498,3.2080521527016925,-0.778076923,-0.983953069,2.132428783473559,1.2816428047295652,-3.344515054,-7.046155221,-0.356269969,-1.291338273,0.8845081134718412,-1.150454706,1.9789941241035915,0.7299441191878486,2.4596858024074315,-1.124978478,0.6078694345954769,-1.149957387,0.012682779762469015,-10.47159747,0.1367783356380412,2.6399303342326217,-3.63910556,1.246772164648735,-2.909544473,-5.897922926,5.071047546815824,-1.87641506,-3.840247895,-3.622968363,-1.223898772,3.5731282899491803,-3.768747335,2.913707576095535,0.1106837502705796,0.42788979797847415,-2.710562042,0.9859724812236773,1.6722518444783199,-0.510445591,0.017911839851690738,0.1612122658763661,0.073063491,-0.505620977,-0.208259828
8635,-0.5321182,-0.666694994,-2.319946227,-0.823265449,-0.228153721,0.3412107917700181,-1.014308553,-1.064360255,-0.980980971,17.57170633843423,1.0621174110002436,0.13349738911035194,-0.496505785,0.35123986596133994,1.1873653649852427,-1.081873763,-8.770391415,-0.429142844,-0.036647877,-0.202522772,0.1111661201076306,1.0550502826140529,0.36763766506677426,1.5636230233269632,-1.194650183,-0.320030006,-1.655471432,-0.106194212,-14.12308468,-5.794537053,4.346221066120065,5.457670604240138,2.8918964501866795,-3.676497965,-4.621685175,0.9467928187472188,-3.129970158,-5.090548243,-1.372738931,2.038509340674879,-1.938992485,1.0383816063582718,0.545956929,-1.29702663,1.1757345374091943,-2.994375643,-0.354143928,0.1725518993603229,0.556075202,0.11237631451472509,0.17491474421417555,-0.367436926,-1.027699916,-0.095314105
8785,-0.559656588,-0.544825818,-1.714749333,-0.478441324,-0.000631739,0.1417385754542221,-0.88722804,-0.909760213,-0.843048174,13.788164058069437,1.4503375032413486,0.9220363662188265,-0.516923326,0.7573240230290069,-0.472488941,-0.980448686,-8.067629206,-0.04849482,-0.814505631,0.9362415995966931,-1.550458765,1.986577110843068,-0.553654918,-0.828142426,-0.858100216,-0.13928539,0.49794604166023826,0.087467771,-9.725564134,-3.105448624,5.956164509527268,-0.396861882,3.6532448955625254,-0.340805823,1.2320392992401328,0.044428662,-0.178094981,-0.927437192,-3.279434277,-1.526038126,-0.631498348,1.6526628254430196,-2.04100236,-1.065693288,0.7904811867933687,-1.804792522,-0.005166063,0.076060575,0.26128621997107077,-0.109656859,-0.639775775,-0.045640612,-0.348299427,-0.155225081
8797,-0.559656588,-0.236703752,-1.017427053,-0.380071159,0.10329474740412078,0.072457897,-0.88722804,-0.909760213,-0.843048174,14.267369386694472,2.623184884955999,0.014957959776434373,1.0601117504777955,-0.063843303,-1.076959833,-0.599687079,-9.290821993,-0.175339744,-0.488569205,0.21948824944623235,-0.08555452,1.2428587318600588,0.4815763732115829,-2.608766753,-1.520948591,0.33811305904296096,-0.338470298,0.054380551,-12.7091666,-4.798756649,6.5309560385430965,5.618838098229091,2.970400584229734,0.7792538367366524,2.7925120095462743,-2.935330205,1.3904397694571675,-2.045763057,-4.249915696,-1.339176711,2.052634778844459,-1.745754279,-0.451822472,1.1912351076750207,0.7904811867933687,-2.199043425,0.436362206,0.45435621405483917,-0.391509169,-0.069251315,-0.339703753,-0.149496091,-0.570199265,-0.24101871
8821,-1.95215329,-1.918728316,-3.218867639,0.2328082113219095,-0.336753025,-0.074466519,-2.028182137,-1.907543977,-2.077083301,10.863856962967496,-8.496341992,-4.296216613,2.296913046251282,1.1437861620338374,-1.25186267,-1.051787687,-12.72265779,0.9577451451536427,-0.813601465,0.23483150562291527,-0.210459095,1.242888712278111,0.4077578339702196,0.032859645,-2.793827505,-0.143658402,-0.284681607,0.22477318328828072,-21.38449107,1.4450706820792383,-1.512356067,-2.193682418,-0.106685531,-2.707407535,-4.140695961,0.6718676986248165,-0.092465962,-7.356186516,5.262150666981703,1.8688445846261972,2.8919356707887354,0.9305865418646161,-0.038446087,1.7179241589339995,-1.475714993,-0.139582893,0.8409575078621307,0.067183861,0.7953587521840514,-1.691907349,-2.292918517,-0.856918241,-0.70436788,0.25081807254547306
8842,-0.389697442,0.22088051069235873,0.3905024574329897,0.091583973,0.16889346545562675,-0.007071951,0.1016200401120392,0.064220052,-0.04734494,-4.439853838,-2.896105944,-0.384229215,-0.963819,-1.284868383,-4.057415191,-2.018115768,1.148594437204054,-2.837930472,0.7092283249298319,0.094392002,-0.683583097,0.38364447183728606,-0.558612153,3.2016899752980303,0.4271491018646436,-0.478825111,0.540288579,0.043097547,2.9017972420355345,-1.473615379,-1.074936744,-3.957094468,-0.156205162,0.561675761,0.014023225881603178,2.4237075041132523,-0.312430409,4.202213979630866,0.27283416762644574,0.18958053528579355,0.2311520145559179,0.43124154712634455,0.7599632442011179,-1.744562239,-1.067799681,-0.029957022,-2.100552293,-0.013843499,-0.330157422,0.23577640470670802,-1.206810494,0.19694065222426432,0.11021323319256417,0.137018514
8857,-2.286230106,-2.265940495,-3.892207272,0.06314718,-0.737602172,0.073939997,-2.330895368,-2.267295821,-2.349677763,9.593946505148695,-9.747226371,-4.745462028,2.8995899668614102,2.4084175385706157,-1.071079606,-2.56331351,-13.91672472,1.5124541635803535,-0.908884614,0.2597218552095474,-0.254099453,0.8536849101682675,0.4527760248306305,-0.59940209,-2.893593945,-0.613279232,-0.015892118,0.32265354329951373,-23.47300845,0.7083614724428653,-2.809283293,0.29576567943173054,-1.759601175,-0.935294423,-3.180103377,1.4572955149269593,-5.022236308,-5.782342547,7.750458544,-3.461026078,5.878896290504766,-2.432625451,-5.351479466,4.4746937052605125,-1.928954229,-1.057418251,0.9416132651946585,-0.540934924,-0.711919681,-1.272652256,-2.898725358,-1.009114237,-0.654830249,0.27134397661546145
8868,-1.116822168,-2.445295131,-4.128156043,0.064384721,-0.914110933,0.10466564351013875,-1.411037745,-1.267303485,-1.466199113,6.024554701294983,-7.932310331,-4.467736277,3.4569303853878077,5.740499446829529,-0.357965774,-2.526540213,-10.45443392,0.903407711,-0.389080184,0.17055275165489972,-0.414671007,0.216397232,-0.461255038,-0.082200554,-2.148750531,0.36914079640234176,-0.035070343,0.067050273,-14.94359402,0.37638703639643883,2.376804889300536,-0.268751775,2.7328585997853097,-2.776432172,-0.514626679,-4.635424206,-0.381442575,-1.194096123,1.4948497285028732,2.5773183420537134,1.3368714143495641,1.4869817835163013,-5.391247581,1.508183532211643,-1.317081261,-0.774613842,2.0854062658573636,-0.934361364,-0.030683094,-0.398481088,-1.393527967,-0.468432645,-0.589775553,0.20308604188282925
8878,-0.000822015,0.018531690967315658,0.2671467249419062,0.38595171064846356,0.20099858016978725,-0.02361743,0.15017224465493675,0.2151391407775354,0.003902819,-2.866176358,-3.880717509,5.024168920265193,-1.074875107,4.011936144677886,0.672217936,-0.418019703,2.9877139597631386,14.33935061111823,-9.624844478,-4.675204025,9.054751638,2.3435165281347294,-6.361683185,0.6804127781758375,-0.306574099,2.474794764645087,0.5067153087905716,-0.340235406,-0.496014882,16.804657876684974,3.746277502945525,2.230662098495445,-8.218634656,-6.769408047,-4.414089596,-7.131849556,4.394660765170863,-0.224714647,0.9787119028311881,-0.335677512,-0.060019202,0.23407169935824865,0.4611539019071713,-0.432842216,-0.501250636,1.8584460952776203,0.698871541,0.9603255957435053,1.324925020083125,-0.827410962,-1.048252242,0.6320530619337258,0.5499765152475907,0.13475089456786887
8908,-0.725165085,-0.57126913,-1.17203051,0.088595479,0.15108705570682976,-0.011039406,-0.588239113,-0.569149327,-0.684943386,-1.523418849,-5.00270358,4.014401628606353,2.0062063480920247,2.9709086768583663,-1.416990836,-2.555602882,-5.372322898,2.551619213716185,-0.888070368,0.9638870364300565,-1.013421656,-1.769083638,-2.222500688,-0.285012021,-1.378773697,1.3064702062404683,0.2242995272517847,-0.142509789,-6.265077055,6.425626891827494,-2.142564468,-6.1629925,-0.016135976,-0.68756307,0.6404018459755546,-3.516484936,3.532799064348726,0.4802394699640411,1.6147663837677861,-1.773063606,1.2051537661139213,-0.363999989,-1.382228784,1.0421362794316882,-0.841180063,0.5410480610576058,0.8279483327389661,0.1736009875557321,-0.2882186,-0.58107544,-1.812437863,0.075557078,0.18628654586735255,0.2390888419229184
8914,-0.723774258,1.0877612497416902,1.5898314984980213,-0.655142088,-0.036545585,-0.030403291,-0.20109319,-0.295531792,-0.319939402,-8.018931391,-4.92609263,10.975945499844105,4.716749364325173,-3.812169356,-1.057817672,-1.871339487,-0.097186574,7.0438021541910505,-0.2844489,0.5778084943917697,-2.22325844,-6.101999766,-4.068852492,2.039820162603687,-1.067098806,1.6598221395928696,0.3981003249406959,-0.218547575,-0.333912844,12.6306989,-5.680453447,-6.858414453,-1.3801368,-0.340040865,1.8237090995419865,-3.367856292,3.813702454564189,2.883267826429636,2.7816126863036033,-2.352516922,0.7689392123896426,1.4103561705546341,1.5412634312697722,0.009367594,-1.067799681,0.9793964962363445,-1.976258219,-0.033995455,0.30922198421791763,-0.344776492,-2.452978206,0.14213039522934756,0.5339766857864203,-0.062629298
9017,0.7797104952484979,0.6773150642766881,1.3064014426738821,0.019552349,0.080141663,-0.006071183,1.0214776627568605,1.0642123877784662,0.83613371,-6.119437539,0.35995180263941423,-0.148760457,-3.599037561,5.060915060489206,-4.907732818,-3.327596569,8.749596112064674,3.3321582579054496,-6.619950598,3.299260281364776,-1.421069182,-0.800107698,3.159048970156545,-0.540678499,2.398200409929795,0.7478643411665122,0.1292036885896884,0.4812556278031653,10.033343845620786,5.647716602576581,7.5369884365100175,-2.948722983,-3.002360445,1.695987225555777,-1.666905997,1.3698632270115119,-0.083794371,3.056587852733775,-0.63379268,0.4165896272230354,0.3262922966308574,-0.55623587,-2.075213112,-0.378910025,-0.501250636,0.7305151574355726,0.6183706128304377,0.7294922567481252,-0.609933488,0.5181722725474684,-0.553721952,1.2723141236803106,1.1141564917566478,-0.005197033
9024,0.6111421769618087,0.4623194433188303,0.10003071420071406,-0.71097879,0.07703145,0.048758090526895184,0.4197755058024048,0.36384965744879605,0.4054344607943461,4.203727913579652,7.417278643,0.4609012422045708,-1.022459652,1.2421842302168606,0.13793929241346733,-2.498905584,-0.385458643,-1.770984868,-0.426704567,0.44689010147312924,-0.189751111,0.6155141158046419,1.6260925553064158,-2.852771865,0.15314527290093172,-0.312099922,0.6887126775436452,0.083319945,3.470709827078014,-4.786895063,2.0963673,1.0842674338721412,2.6568404828185055,-2.689603567,-2.366846636,-0.610879109,-0.296166691,0.1484512226941439,-1.465882784,4.017322709599326,2.0055240967794816,-2.228110911,-0.109647036,2.660527641864202,0.26925606537195773,-1.269423455,-0.158591522,0.26112357544819004,-0.208694696,0.77248405,1.1397020111375087,0.6153693087110131,-0.313667906,0.39357711285290353
10353,-0.389697442,-0.063097662,-0.29751783,-0.014107766,0.17807161470174307,0.001578081,-0.101218262,-0.174305727,-0.04734494,-10.18836429,0.091041329,1.2067781935733124,0.9497298597294414,-1.171705977,5.7566582,-1.215242583,-0.872763326,-2.876578321,2.505389626699764,-1.817832276,2.358324009252318,-2.172309793,-0.056859722,-0.791408514,-0.860347421,-0.556918012,0.039139173,0.014059929754321904,1.0908870094878578,-2.792225002,-9.953982067,0.47650789472508703,-3.393623733,1.1519080016277548,1.0227694185570777,-0.875689587,-3.340539324,4.617411430258463,1.5878954252783233,0.7445979992875383,0.1719096240703755,0.670194148,-1.443632069,-0.425443965,-1.271757337,0.45719437909716065,-2.029917149,-0.310128072,-0.310790335,-0.058714623,0.8345168547328354,-0.283302844,-1.222844988,0.32877191801638167
10795,-2.230040666,-2.566014597,-4.230263324,0.10680378998396521,-0.990028508,0.077425084,-2.197955889,-2.202511041,-2.206020482,10.420784934432339,-8.596462085,-4.265266906,0.8310066949497682,0.1996783932069666,-0.530050974,-3.952336446,-12.27221537,1.4441438567903417,-1.002880279,0.3498659627573856,-0.827460024,0.32741779104963986,0.5128324283243738,4.577220993939076,-2.316782871,-1.130122098,-0.435335667,0.091983271,-18.54673184,0.032286124,-6.931430903,-1.893299484,-4.033979915,-0.167743077,-4.925643253,6.826783496751828,-9.128157584,-0.495180475,5.762729200705769,-3.820779605,4.724763646,0.6050884166172035,1.8434428807827743,-0.082913112,-2.087587962,-0.71487011,-0.07174654,-1.685660805,-1.205738414,-1.285725175,-2.749977055,-1.060346315,-0.761160072,0.19717319684425574
10947,1.8957106486580637,1.6258251567378268,5.2498374165625386,1.7836347243551736,-0.657692884,0.2918921087205562,2.379803931479455,2.308129234324049,2.3062356418855847,-21.97253939,6.095611723901515,0.7541380236339742,-0.621097171,-1.181568292,-8.327443446,2.0680601863062655,20.85562654989864,-9.917375283,4.113786882964076,-0.551335375,-0.27724337,3.0187392303088574,-4.798220971,0.9476888403796286,3.3143224386654935,-1.023085002,-2.251072647,-0.523669444,29.090861730206587,-6.01050919,-0.12279958,-2.608672099,3.448349363264758,-0.272758088,1.9521981660963792,-1.693773395,4.110472706502407,1.066930442234718,0.9387115926847727,0.081968372,0.278223041,-0.653095985,-0.217052889,-0.117096457,0.5865235305849904,3.890419314967586,0.00310361,0.26226287476052934,0.5718066813732542,0.4764870758790319,6.3674647085960434e-06,0.5992611476875168,1.7591228880160261,-0.056131242
11463,-0.947141188,0.8164298778376551,1.7142441859804793,0.11447273041318855,0.035097982,-0.003821492,-0.548634321,-0.519579154,-0.529564543,-1.186033175,-6.759759715,-4.860696232,-4.998389819,-4.01578346,2.4789911520383074,2.7413840357425676,-3.800231415,-2.252252916,1.6785552997740416,-1.409045199,1.8608389111908354,-1.008405035,0.8388503677462862,-0.338551064,-0.803618812,-0.590822894,-0.400259033,-0.040342038,-3.516904921,-2.384136031,-9.059147963,-1.48426674,-3.564841222,0.5745188663081907,-1.935136139,3.558694878795452,-6.221364006,4.898931027074414,-2.029946328,-0.571390708,1.6500071968297776,1.0690635608522523,-1.648710347,-2.028878307,1.1077486520064015,0.078511253,-0.758202446,0.40151038349449364,-1.246433021,-0.899425524,-0.364012399,-0.480714409,-0.943296499,-0.217284264
12180,-1.895963851,-1.794559722,-3.079053704,0.19754920762160844,-0.279478607,-0.053911388,-1.895242659,-1.842759197,-1.93342602,5.794578976859256,-9.235635591,-2.444453947,2.1030529964675346,2.878850360786502,1.286178965662426,-2.268327923,-11.65400014,1.143907254506969,-0.649449765,0.2909859950960722,-0.541810583,0.6845658341544149,-0.289686555,0.18675300283690383,-2.697350145,-0.188606487,0.1714628071263039,0.23156258766699406,-17.18634131,2.1995204255555025,-4.516440541,-2.675038441,-1.090381604,-1.13201012,-1.319443496,-1.391975423,-0.612556123,-4.190863028,5.056565520339779,2.136977425161611,0.17318888894691456,0.951342792,-1.314620559,-1.639451645,-1.543700879,-0.79911935,0.8986766580522357,-0.437027259,-0.773777448,-1.022348511,-2.292918517,-0.856918241,-0.70436788,0.25081807254547306
12756,-1.561887035,-1.81180536,-3.066478495,0.2315479406355333,-0.271181285,-0.072560854,-1.795367731,-1.721533132,-1.660831559,5.771458404,-6.697582058,-3.718943106,4.620031879488455,2.4858515926748717,-0.984914825,2.7751639645321013,-11.53497325,0.4085735456517809,-0.04373608,-0.495115129,0.742670497,-0.100488621,1.068279579936776,-1.179895732,-2.385627144,-0.910575503,0.084687181,0.20219910348612286,-19.57207161,-3.124158952,-0.660690846,8.017655961,-2.656735666,4.339993873712135,5.478214135,-3.332152085,-1.170198848,-3.264890473,5.235037030574513,-1.395308775,-2.695327077,0.5510164289718925,0.4978895215700209,1.5571691369296377,-0.002687476,-0.625029086,0.9165653202454281,-0.344970949,-0.567079496,-1.117715008,-0.387129224,-4.708963659,2.454884698874608,0.1842389039882369
12810,-0.000822015,-0.307985723,-0.192714225,0.5689695565020798,0.2255843947366318,-0.052879413,-0.052666058,-0.023386638,0.003902819,-6.547719206,-2.151425363,5.453108406,1.392715985216641,1.5612866333376503,4.8024916402356785,5.524009785100664,0.7102760576682233,2.0709146774381546,-1.413322413,1.7250491761911038,-2.519455023,-2.214637447,-2.908060035,-1.336810641,-0.690557806,0.8300147027011691,0.11518631956067028,0.045923431,0.088678105,3.701928163615142,2.8133818171036644,-1.176542482,-0.151340752,2.922256751969463,4.999754891909528,-4.131273887,3.4651729090994112,0.033049331,1.3054471036093152,-0.454713867,0.2533003704644171,-0.465214541,-0.937769033,-0.118502903,0.29191802717288867,0.9733685508929988,0.802893331,0.36952864868915813,-0.143459952,-0.426100571,-0.134914741,0.2539839337183876,-0.189565675,-0.190758794
12813,-0.000822015,-0.307985723,-0.192714225,0.5689695565020798,0.2255843947366318,-0.052879413,-0.052666058,-0.023386638,0.003902819,-6.08475393,-1.614928469,5.504057391218791,3.894446849164459,1.7347033920018755,-0.322381024,2.754286041637032,-0.174735573,3.173293797364572,-2.160100057,1.712944403945003,-1.795060588,-2.539642368,-0.389049548,-1.770353647,-0.742783173,1.2751055038409431,0.33023893611963434,-0.046554929,-1.860229725,4.911683795912632,4.632770786741816,-0.004865367,-0.449192469,3.3907785954881566,5.447327869108357,-4.614010445,3.5642339214130105,0.61371027,1.0291537183925668,-1.361026122,0.28862821033172237,-0.592484744,-0.581974109,0.45866152003916816,0.29191802717288867,0.9733685508929988,0.802893331,0.36952864868915813,-0.143459952,-0.426100571,-0.245375725,-0.572156621,1.0710643354892646,0.018402339650118796
12844,0.7797104952484979,1.3981827345471536,2.7435723465296684,-0.247531362,-0.178350383,-0.038575541,0.8186393601482708,0.8256866085631759,0.83613371,-12.27945167,0.024471337986094178,11.433188444505205,1.4641782323615815,-0.495734072,3.9190158009059246,4.6134537659929045,9.6832877,14.83144097398274,-3.726139635,-0.368356774,-0.844337828,-8.849463514,-4.664401163,-1.571978484,0.43224600472225605,2.3797533800471085,0.25059980375194807,-0.06376936,6.450666904,17.017754503978658,3.517386291683904,5.06630614,-3.90288277,1.7175165890006514,4.4127679418127554,-4.845855534,3.593755799226048,0.2654106148726423,1.5525534058174426,-0.659395742,0.4506080792044233,-0.471614741,-0.677332424,-0.068259987,0.3825658743766123,1.7725625792705646,0.74605832,0.7267766085567433,0.068351959,-0.080299051,0.28952327499227126,1.1153519192397425,0.6432269138318354,-0.227911884
14235,0.7235210558196012,0.565793272,0.6764356131889598,-0.365885236,0.098226097,0.004885799,0.8885381840879528,0.9994276082385105,0.6927490233743214,-2.768261845,2.145814382143915,-0.206185486,-2.215282066,2.6153795190021403,-0.296881348,-2.605027627,2.500754910419099,-4.063501373,1.2125212034672925,-0.23505926,-0.054729254,1.269754899650148,0.08068597,-0.544166175,1.5672984799440504,-0.563607272,-0.701373989,-0.085518084,6.767362644,-3.654271091,1.2368243438118727,-2.141009146,2.2385159243992967,-0.903598814,-0.338762591,0.3629525786434028,-0.803595335,1.5719165761265528,-0.064764591,2.0956057030877338,2.297797930111136,-2.042224486,-1.485843779,1.4259935620153825,-0.659884368,2.3551380937644137,0.8547870385184022,1.621245307663842,1.6875236680565555,-0.763594429,1.0176066115281135,0.9480621648590598,0.090402528,0.6073109695099232
